occurrenceID,measurementType,measurementUnit,measurementValue,measurementTypeID,measurementUnitID,measurementValueID
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu431,fieldReplicateID,,ARMS_Getxo_G_20200624_20201103,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu448,submergedTime,day,132,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu448,preservativeUsed,,DMSO,https://vocab.nerc.ac.uk/collection/P01/current/DSSPPRMT/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu448,lowerLimitFilterSize,micrometer,100,https://vocab.nerc.ac.uk/collection/P01/current/PRSZSPLW/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu448,fieldReplicateID,,ARMS_Getxo_G_20200624_20201103,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu99,submergedTime,day,132,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu99,preservativeUsed,,DMSO,https://vocab.nerc.ac.uk/collection/P01/current/DSSPPRMT/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu99,lowerLimitFilterSize,micrometer,100,https://vocab.nerc.ac.uk/collection/P01/current/PRSZSPLW/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu99,fieldReplicateID,,ARMS_Getxo_G_20200624_20201103,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu95,submergedTime,day,132,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu95,preservativeUsed,,DMSO,https://vocab.nerc.ac.uk/collection/P01/current/DSSPPRMT/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu95,lowerLimitFilterSize,micrometer,100,https://vocab.nerc.ac.uk/collection/P01/current/PRSZSPLW/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu95,fieldReplicateID,,ARMS_Getxo_G_20200624_20201103,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
