ObservatoryID,UnitID,EventID,Filename,Filetype,PlateNumber,Position,Download URL
BelgiumCoast,AJJC81,ARMS_BelgiumCoast_AJJC81_20200506_20201012,3574077,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/ff91ed84-29b7-4a58-b3a0-4c9aecf4996a.jpg
BelgiumCoast,AJJCD78,ARMS_BelgiumCoast_AJJCD78_20210225_20210819,5266138,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/9d087faf-4e7d-4374-89d8-b6ecb198678c.jpg
BelgiumCoast,AJJBC89,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,5266242,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/e821f471-8e4a-4081-a49a-c3457236b988.jpg
BelgiumCoast,AJJC81,ARMS_BelgiumCoast_AJJC81_20200506_20201012,3574093,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/18b3243e-a209-4bd6-b115-91f3856de4f4.jpg
BelgiumCoast,AJJC86,ARMS_BelgiumCoast_AJJC86_20200506_20201012,3574118,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/1f7ffd2e-e533-4b6e-ad2a-74f246fe87c2.jpg
BelgiumCoast,AJJC81,ARMS_BelgiumCoast_AJJC81_20200506_20201012,3574073,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/eb2b2629-afba-4527-94f1-16cdae7a7414.jpg
BelgiumCoast,AJJCD78,ARMS_BelgiumCoast_AJJCD78_20200506_20201012,3574183,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/1ceb93f8-04d5-4828-a87a-ee84281811b6.jpg
BelgiumCoast,AJJCD78,ARMS_BelgiumCoast_AJJCD78_20210225_20210819,5266134,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/fca0f389-63fc-4e05-b0a8-f53ae09b82e0.jpg
BelgiumCoast,AJJCD78,ARMS_BelgiumCoast_AJJCD78_20200506_20201012,3574176,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/e5f172ac-8dac-4931-abae-5bc25bcf4439.jpg
BelgiumCoast,BirkenfelsA,ARMS_BelgiumCoast_BirkenfelsA_20200617_20210309,5575141,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/575a2d60-21b1-4ad2-b48b-29bf4a4f8b86.jpg
BelgiumCoast,AJJBC89,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,5266240,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/92672650-f47f-4c40-8b61-5460d3caf8db.jpg
BelgiumCoast,BirkenfelsA,ARMS_BelgiumCoast_BirkenfelsA_20200617_20210309,5575143,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/ec5a8d66-88ce-4401-8be5-634d11924db3.jpg
BelgiumCoast,AJJC86,ARMS_BelgiumCoast_AJJC86_20200506_20201012,3574116,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/b996f67a-23fa-43eb-9ab0-51a2db61d9b6.jpg
BelgiumCoast,AJJC86,ARMS_BelgiumCoast_AJJC86_20200506_20201012,3574143,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/6464a9a4-d6dd-473d-87e3-1e764312ab1d.jpg
BelgiumCoast,AJJC86,ARMS_BelgiumCoast_AJJC86_20200506_20201012,3574109,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/902edc81-a935-44a6-9519-68d1f2261bf4.jpg
BelgiumCoast,CoastbustersA,ARMS_BelgiumCoast_CoastbustersA_20210422_20211008,5513547,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/9bda18b3-8147-4937-9f4a-fbe7ec953be6.jpg
BelgiumCoast,CoastbustersA,ARMS_BelgiumCoast_CoastbustersA_20210422_20211008,5513530,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/bdf3abfa-4b5b-4ac2-a28a-1e13384d4839.jpg
BelgiumCoast,AJJCD78,ARMS_BelgiumCoast_AJJCD78_20200506_20201012,3576543,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/292c18c4-b22e-4d44-9aca-b75a1a4eb2ed.jpg
BelgiumCoast,BirkenfelsB,ARMS_BelgiumCoast_BirkenfelsB_20200617_20210309,3766720,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/50e029df-a026-482a-84bc-37c522b7dbec.jpg
BelgiumCoast,AJJC86,ARMS_BelgiumCoast_AJJC86_20200506_20201012,3574147,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/57a9c5fa-8c3c-4618-87e2-e94e86b1dbd5.jpg
BelgiumCoast,BirkenfelsA,ARMS_BelgiumCoast_BirkenfelsA_20200617_20210309,5575136,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/cc1a1708-c042-4fcc-b970-2031b24d035c.jpg
BelgiumCoast,AJJBC89,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,5266234,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/903cb93f-6625-4fa5-ae8d-e1823835d2fd.jpg
BelgiumCoast,BirkenfelsA,ARMS_BelgiumCoast_BirkenfelsA_20200617_20210309,5575142,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/bf135aaa-7f08-42d3-a8ec-665a44febb0d.jpg
BelgiumCoast,AJJCD89,ARMS_BelgiumCoast_AJJCD89_20210225_20210819,5266271,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/183dc7c3-2953-4bb0-889b-f88d72e24a2d.jpg
BelgiumCoast,AJJC86,ARMS_BelgiumCoast_AJJC86_20200506_20201012,3574148,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/1cf12b45-4689-4ad9-96a5-1f2a0f55f888.jpg
BelgiumCoast,AJJC86,ARMS_BelgiumCoast_AJJC86_20200506_20201012,3574146,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/dc400dd3-fe91-4bc1-942d-76de6ba7a4b7.jpg
BelgiumCoast,AJJCD89,ARMS_BelgiumCoast_AJJCD89_20210225_20210819,5266276,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/79837766-778a-49ff-91bb-e6cc877afeb0.jpg
BelgiumCoast,AJJBC89,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,5266244,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/f54d4051-26a9-40c3-9c41-74fadb18497f.jpg
BelgiumCoast,AJJC86,ARMS_BelgiumCoast_AJJC86_20200506_20201012,3574135,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/237cbef4-ef54-4876-baff-4b8ccf39d379.jpg
BelgiumCoast,AJJCD78,ARMS_BelgiumCoast_AJJCD78_20210225_20210819,5266142,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/f2422d6e-24c6-47f7-a0c3-eaa18dd4f1be.jpg
